ant_nb,trial_nb,state_int,next_state_int,action,action_int,reached_goal
13,0,239,262,"(0, 1)",1,False
13,0,262,285,"(0, 1)",1,False
13,0,285,308,"(0, 1)",1,False
13,0,308,331,"(0, 1)",1,False
13,0,331,309,"(1, -1)",6,False
13,0,309,331,"(-1, 1)",5,False
13,0,331,354,"(0, 1)",1,False
13,0,354,377,"(0, 1)",1,False
13,0,377,401,"(1, 1)",7,False
13,0,401,425,"(1, 1)",7,False
13,0,425,424,"(-1, 0)",2,False
13,0,424,425,"(1, 0)",0,False
13,0,425,448,"(0, 1)",1,False
13,0,448,424,"(-1, -1)",4,False
13,0,424,402,"(1, -1)",6,False
13,0,402,424,"(-1, 1)",5,False
13,0,424,423,"(-1, 0)",2,False
13,0,423,445,"(-1, 1)",5,False
13,0,445,468,"(0, 1)",1,False
13,0,468,467,"(-1, 0)",2,False
13,0,467,490,"(0, 1)",1,False
13,0,490,513,"(0, 1)",1,False
13,0,513,536,"(0, 1)",1,False
13,0,536,559,"(0, 1)",1,False
13,0,559,582,"(0, 1)",1,False
13,0,582,605,"(0, 1)",1,False
13,0,605,606,"(1, 0)",0,False
13,0,606,605,"(-1, 0)",2,False
13,0,605,627,"(-1, 1)",5,False
13,0,627,626,"(-1, 0)",2,False
13,0,626,650,"(1, 1)",7,False
13,0,650,651,"(1, 0)",0,False
13,0,651,650,"(-1, 0)",2,False
13,0,650,674,"(1, 1)",7,False
13,0,674,675,"(1, 0)",0,False
13,0,675,674,"(-1, 0)",2,False
13,0,674,698,"(1, 1)",7,False
13,0,698,675,"(0, -1)",3,False
13,0,675,698,"(0, 1)",1,False
13,0,698,722,"(1, 1)",7,False
13,0,722,745,"(0, 1)",1,False
13,0,745,768,"(0, 1)",1,False
13,0,768,791,"(0, 1)",1,False
13,0,791,814,"(0, 1)",1,False
13,0,814,837,"(0, 1)",1,False
13,0,837,861,"(1, 1)",7,False
13,0,861,837,"(-1, -1)",4,False
13,0,837,860,"(0, 1)",1,False
13,0,860,884,"(1, 1)",7,False
13,0,884,907,"(0, 1)",1,False
13,0,907,929,"(-1, 1)",5,False
13,0,929,928,"(-1, 0)",2,False
13,0,928,951,"(0, 1)",1,False
13,0,951,950,"(-1, 0)",2,False
13,0,950,972,"(-1, 1)",5,False
13,0,972,995,"(0, 1)",1,False
13,0,995,1018,"(0, 1)",1,False
13,0,1018,1041,"(0, 1)",1,False
13,0,1041,1064,"(0, 1)",1,False
13,0,1064,1065,"(1, 0)",0,False
13,0,1065,1088,"(0, 1)",1,False
13,0,1088,1089,"(1, 0)",0,False
13,0,1089,1112,"(0, 1)",1,False
13,0,1112,1135,"(0, 1)",1,False
13,0,1135,1159,"(1, 1)",7,False
13,0,1159,1182,"(0, 1)",1,False
13,0,1182,1206,"(1, 1)",7,True
14,0,53,75,"(-1, 1)",5,False
14,0,75,98,"(0, 1)",1,False
14,0,98,121,"(0, 1)",1,False
14,0,121,144,"(0, 1)",1,False
14,0,144,166,"(-1, 1)",5,False
14,0,166,144,"(1, -1)",6,False
14,0,144,167,"(0, 1)",1,False
14,0,167,190,"(0, 1)",1,False
14,0,190,214,"(1, 1)",7,False
14,0,214,237,"(0, 1)",1,False
14,0,237,260,"(0, 1)",1,False
14,0,260,283,"(0, 1)",1,False
14,0,283,260,"(0, -1)",3,False
14,0,260,283,"(0, 1)",1,False
14,0,283,306,"(0, 1)",1,False
14,0,306,329,"(0, 1)",1,False
14,0,329,353,"(1, 1)",7,False
14,0,353,352,"(-1, 0)",2,False
14,0,352,375,"(0, 1)",1,False
14,0,375,398,"(0, 1)",1,False
14,0,398,421,"(0, 1)",1,False
14,0,421,399,"(1, -1)",6,False
14,0,399,421,"(-1, 1)",5,False
14,0,421,445,"(1, 1)",7,False
14,0,445,468,"(0, 1)",1,False
14,0,468,491,"(0, 1)",1,False
14,0,491,513,"(-1, 1)",5,False
14,0,513,491,"(1, -1)",6,False
14,0,491,514,"(0, 1)",1,False
14,0,514,537,"(0, 1)",1,False
14,0,537,561,"(1, 1)",7,False
14,0,561,584,"(0, 1)",1,False
14,0,584,606,"(-1, 1)",5,False
14,0,606,629,"(0, 1)",1,False
14,0,629,652,"(0, 1)",1,False
14,0,652,676,"(1, 1)",7,False
14,0,676,699,"(0, 1)",1,False
14,0,699,721,"(-1, 1)",5,False
14,0,721,744,"(0, 1)",1,False
14,0,744,722,"(1, -1)",6,False
14,0,722,744,"(-1, 1)",5,False
14,0,744,767,"(0, 1)",1,False
14,0,767,790,"(0, 1)",1,False
14,0,790,813,"(0, 1)",1,False
14,0,813,836,"(0, 1)",1,False
14,0,836,859,"(0, 1)",1,False
14,0,859,858,"(-1, 0)",2,False
14,0,858,859,"(1, 0)",0,False
14,0,859,881,"(-1, 1)",5,False
14,0,881,904,"(0, 1)",1,False
14,0,904,928,"(1, 1)",7,False
14,0,928,951,"(0, 1)",1,False
14,0,951,974,"(0, 1)",1,False
14,0,974,997,"(0, 1)",1,False
14,0,997,1020,"(0, 1)",1,False
14,0,1020,1043,"(0, 1)",1,False
14,0,1043,1066,"(0, 1)",1,False
14,0,1066,1089,"(0, 1)",1,False
14,0,1089,1112,"(0, 1)",1,False
14,0,1112,1135,"(0, 1)",1,False
14,0,1135,1158,"(0, 1)",1,False
14,0,1158,1181,"(0, 1)",1,False
14,0,1181,1205,"(1, 1)",7,False
14,0,1205,1206,"(1, 0)",0,True
15,0,52,75,"(0, 1)",1,False
15,0,75,98,"(0, 1)",1,False
15,0,98,121,"(0, 1)",1,False
15,0,121,143,"(-1, 1)",5,False
15,0,143,166,"(0, 1)",1,False
15,0,166,189,"(0, 1)",1,False
15,0,189,212,"(0, 1)",1,False
15,0,212,235,"(0, 1)",1,False
15,0,235,259,"(1, 1)",7,False
15,0,259,282,"(0, 1)",1,False
15,0,282,305,"(0, 1)",1,False
15,0,305,328,"(0, 1)",1,False
15,0,328,351,"(0, 1)",1,False
15,0,351,374,"(0, 1)",1,False
15,0,374,397,"(0, 1)",1,False
15,0,397,421,"(1, 1)",7,False
15,0,421,397,"(-1, -1)",4,False
15,0,397,420,"(0, 1)",1,False
15,0,420,443,"(0, 1)",1,False
15,0,443,466,"(0, 1)",1,False
15,0,466,490,"(1, 1)",7,False
15,0,490,466,"(-1, -1)",4,False
15,0,466,489,"(0, 1)",1,False
15,0,489,513,"(1, 1)",7,False
15,0,513,536,"(0, 1)",1,False
15,0,536,558,"(-1, 1)",5,False
15,0,558,536,"(1, -1)",6,False
15,0,536,558,"(-1, 1)",5,False
15,0,558,581,"(0, 1)",1,False
15,0,581,604,"(0, 1)",1,False
15,0,604,627,"(0, 1)",1,False
15,0,627,651,"(1, 1)",7,False
15,0,651,674,"(0, 1)",1,False
15,0,674,697,"(0, 1)",1,False
15,0,697,674,"(0, -1)",3,False
15,0,674,697,"(0, 1)",1,False
15,0,697,720,"(0, 1)",1,False
15,0,720,744,"(1, 1)",7,False
15,0,744,767,"(0, 1)",1,False
15,0,767,790,"(0, 1)",1,False
15,0,790,813,"(0, 1)",1,False
15,0,813,836,"(0, 1)",1,False
15,0,836,859,"(0, 1)",1,False
15,0,859,882,"(0, 1)",1,False
15,0,882,905,"(0, 1)",1,False
15,0,905,928,"(0, 1)",1,False
15,0,928,927,"(-1, 0)",2,False
15,0,927,951,"(1, 1)",7,False
15,0,951,974,"(0, 1)",1,False
15,0,974,997,"(0, 1)",1,False
15,0,997,1020,"(0, 1)",1,False
15,0,1020,1043,"(0, 1)",1,False
15,0,1043,1067,"(1, 1)",7,False
15,0,1067,1043,"(-1, -1)",4,False
15,0,1043,1066,"(0, 1)",1,False
15,0,1066,1089,"(0, 1)",1,False
15,0,1089,1112,"(0, 1)",1,False
15,0,1112,1135,"(0, 1)",1,False
15,0,1135,1112,"(0, -1)",3,False
15,0,1112,1135,"(0, 1)",1,False
15,0,1135,1158,"(0, 1)",1,False
15,0,1158,1157,"(-1, 0)",2,False
15,0,1157,1179,"(-1, 1)",5,False
15,0,1179,1180,"(1, 0)",0,False
15,0,1180,1181,"(1, 0)",0,False
15,0,1181,1205,"(1, 1)",7,False
15,0,1205,1206,"(1, 0)",0,True
16,0,189,166,"(0, -1)",3,False
16,0,166,189,"(0, 1)",1,False
16,0,189,212,"(0, 1)",1,False
16,0,212,235,"(0, 1)",1,False
16,0,235,258,"(0, 1)",1,False
16,0,258,281,"(0, 1)",1,False
16,0,281,304,"(0, 1)",1,False
16,0,304,327,"(0, 1)",1,False
16,0,327,350,"(0, 1)",1,False
16,0,350,327,"(0, -1)",3,False
16,0,327,351,"(1, 1)",7,False
16,0,351,374,"(0, 1)",1,False
16,0,374,375,"(1, 0)",0,False
16,0,375,399,"(1, 1)",7,False
16,0,399,375,"(-1, -1)",4,False
16,0,375,399,"(1, 1)",7,False
16,0,399,423,"(1, 1)",7,False
16,0,423,446,"(0, 1)",1,False
16,0,446,470,"(1, 1)",7,False
16,0,470,493,"(0, 1)",1,False
16,0,493,516,"(0, 1)",1,False
16,0,516,539,"(0, 1)",1,False
16,0,539,562,"(0, 1)",1,False
16,0,562,586,"(1, 1)",7,False
16,0,586,610,"(1, 1)",7,False
16,0,610,633,"(0, 1)",1,False
16,0,633,656,"(0, 1)",1,False
16,0,656,679,"(0, 1)",1,False
16,0,679,702,"(0, 1)",1,False
16,0,702,725,"(0, 1)",1,False
16,0,725,748,"(0, 1)",1,False
16,0,748,771,"(0, 1)",1,False
16,0,771,794,"(0, 1)",1,False
16,0,794,817,"(0, 1)",1,False
16,0,817,840,"(0, 1)",1,False
16,0,840,864,"(1, 1)",7,False
16,0,864,886,"(-1, 1)",5,False
16,0,886,909,"(0, 1)",1,False
16,0,909,933,"(1, 1)",7,False
16,0,933,955,"(-1, 1)",5,False
16,0,955,978,"(0, 1)",1,False
16,0,978,1001,"(0, 1)",1,False
16,0,1001,1024,"(0, 1)",1,False
16,0,1024,1047,"(0, 1)",1,False
16,0,1047,1070,"(0, 1)",1,False
16,0,1070,1069,"(-1, 0)",2,False
16,0,1069,1092,"(0, 1)",1,False
16,0,1092,1114,"(-1, 1)",5,False
16,0,1114,1137,"(0, 1)",1,False
16,0,1137,1159,"(-1, 1)",5,False
16,0,1159,1182,"(0, 1)",1,False
16,0,1182,1206,"(1, 1)",7,True
17,0,29,52,"(0, 1)",1,False
17,0,52,74,"(-1, 1)",5,False
